fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,promocion_activa,descuento_pct,precio_tiendanimal,precio_kiwoko,precio_zooplus,precio_comp_min,precio_comp_avg,precio_comp_max,precio_mercado_ref,stock_disponible,dias_sin_stock,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,dias_cobertura_stock,ingreso_estimado,margen_estimado_eur,var_precio_tiendanimal_1d,var_precio_kiwoko_1d,var_precio_zooplus_1d,var_precio_comp_min_7d,diferencia_precio_avg,alerta_bajada_competidor,alerta_precio_alto,oportunidad_subida_precio,alerta_stockout_riesgo,alerta_exceso_stock,ean
2024-11-08,SKU-015,Arnés antitirones talla M,Paseo,Todos,11,27.99,28.05,8.87,683.0,0,0.0,24.51,31.45,29.04,24.51,28.34,31.45,28.54,110,0,4,11,45,0,0,0,3.0,7.0,5.0,4.0,3.93,0.9898,3.54,27.5,308.51,210.97,-0.37,0.34,5.36,-0.94,-0.29,0,1,0,0,0,8410054001158
2024-11-09,SKU-015,Arnés antitirones talla M,Paseo,Todos,9,27.99,27.96,8.87,683.0,0,0.0,23.17,31.33,29.08,23.17,27.86,31.33,28.52,101,0,5,11,45,0,0,0,11.0,4.0,4.0,4.57,4.13,1.0037,4.79,22.1,251.66,171.86,-1.33,-0.12,0.04,-1.84,0.1,1,1,0,0,0,8410054001158
2024-11-10,SKU-015,Arnés antitirones talla M,Paseo,Todos,7,27.99,27.69,8.87,683.0,0,0.0,23.35,31.28,24.44,23.35,26.36,31.28,26.07,94,0,6,11,45,0,0,0,9.0,5.0,7.0,5.29,4.3,1.0506,4.34,17.8,193.84,131.77,0.18,-0.05,-4.64,-0.35,1.33,0,1,0,0,0,8410054001158
2024-11-11,SKU-015,Arnés antitirones talla M,Paseo,Todos,5,27.99,27.8,8.87,683.0,0,0.0,23.24,31.16,24.61,23.24,26.34,31.16,26.21,89,0,0,11,46,0,0,0,7.0,4.0,4.0,5.57,4.3,1.0556,4.56,16.0,139.02,94.68,-0.11,-0.12,0.17,-0.31,1.47,0,1,0,0,0,8410054001158
2024-11-12,SKU-015,Arnés antitirones talla M,Paseo,Todos,1,27.99,28.05,8.87,683.0,0,0.0,23.28,31.25,24.69,23.28,26.4,31.25,26.37,88,0,1,11,46,0,0,0,5.0,3.0,2.0,5.71,4.33,1.0622,4.77,15.4,28.05,19.18,0.04,0.08,0.07,-0.35,1.64,0,1,0,0,0,8410054001158
2024-11-13,SKU-015,Arnés antitirones talla M,Paseo,Todos,8,27.99,28.24,8.87,683.0,0,0.0,23.44,31.75,24.64,23.44,26.61,31.75,26.44,80,0,2,11,46,0,0,0,1.0,2.0,6.0,5.43,4.3,1.0614,4.81,14.7,225.94,155.0,0.16,0.5,-0.05,-0.23,1.63,0,1,0,0,0,8410054001158
2024-11-14,SKU-015,Arnés antitirones talla M,Paseo,Todos,6,27.99,28.06,8.87,683.0,0,0.0,23.55,31.56,24.9,23.55,26.66,31.56,26.49,74,0,3,11,46,0,0,0,8.0,3.0,1.0,6.29,4.37,1.0525,4.52,11.8,168.39,115.19,0.11,-0.2,0.26,-0.14,1.4,0,1,0,0,0,8410054001158
2024-11-15,SKU-015,Arnés antitirones talla M,Paseo,Todos,14,27.99,23.05,8.87,683.0,1,0.17,23.64,31.52,26.66,23.64,27.27,31.52,25.14,60,0,4,11,46,0,0,0,6.0,11.0,3.0,6.71,4.53,0.8453,-0.59,8.9,322.74,198.61,0.09,-0.04,1.75,-0.87,-4.22,0,0,1,0,0,8410054001158
2024-11-16,SKU-015,Arnés antitirones talla M,Paseo,Todos,5,27.99,27.9,8.87,683.0,0,0.0,23.51,31.58,26.6,23.51,27.23,31.58,27.25,55,0,5,11,46,0,0,0,14.0,9.0,6.0,7.14,4.9,1.0243,4.39,7.7,139.48,95.15,-0.13,0.07,-0.06,0.34,0.66,0,1,0,0,0,8410054001158
2024-11-17,SKU-015,Arnés antitirones talla M,Paseo,Todos,3,27.99,28.36,8.87,683.0,0,0.0,23.57,28.64,26.82,23.57,26.35,28.64,27.59,52,0,6,11,46,0,0,0,5.0,7.0,6.0,6.57,4.87,1.0765,4.8,7.9,85.09,58.49,0.06,-2.94,0.22,0.21,2.02,0,1,0,0,0,8410054001158
2024-11-18,SKU-015,Arnés antitirones talla M,Paseo,Todos,3,27.99,27.85,8.87,683.0,0,0.0,23.65,28.57,26.7,23.65,26.31,28.57,27.27,49,0,0,11,47,0,0,0,3.0,5.0,2.0,6.0,4.77,1.0585,4.2,8.2,83.55,56.95,0.08,-0.07,-0.12,0.41,1.54,0,1,0,0,0,8410054001158
2024-11-19,SKU-015,Arnés antitirones talla M,Paseo,Todos,5,27.99,28.06,8.87,683.0,0,0.0,26.74,28.62,26.75,26.74,27.36,28.62,27.4,44,0,1,11,47,0,0,0,3.0,1.0,6.0,5.71,4.8,1.0252,1.32,7.7,140.28,95.94,3.09,0.05,0.05,3.46,0.69,0,0,0,0,0,8410054001158
2024-11-20,SKU-015,Arnés antitirones talla M,Paseo,Todos,3,27.99,27.61,8.87,683.0,0,0.0,26.66,28.52,26.82,26.66,27.34,28.52,27.22,41,0,2,11,47,0,0,0,5.0,8.0,2.0,6.29,4.77,1.0099,0.95,6.5,82.82,56.22,-0.08,-0.09,0.07,3.22,0.27,0,0,0,1,0,8410054001158
2024-11-21,SKU-015,Arnés antitirones talla M,Paseo,Todos,0,27.99,28.41,8.87,683.0,0,0.0,26.66,28.65,26.66,26.66,27.33,28.65,27.54,41,0,3,11,47,0,0,0,3.0,6.0,2.0,5.57,4.8,1.0396,1.75,7.4,0.0,0.0,0.01,0.13,-0.16,3.12,1.08,0,0,0,0,0,8410054001158
2024-11-22,SKU-015,Arnés antitirones talla M,Paseo,Todos,2,27.99,28.06,8.87,683.0,0,0.0,23.34,24.22,26.54,23.34,24.7,26.54,25.39,39,0,4,11,47,0,0,0,0.0,14.0,3.0,4.71,4.73,1.136,4.72,8.3,56.13,38.4,-3.32,-4.43,-0.12,-0.3,3.36,0,1,0,0,0,8410054001158
2024-11-23,SKU-015,Arnés antitirones talla M,Paseo,Todos,8,27.99,27.49,8.87,683.0,0,0.0,23.47,24.2,25.17,23.47,24.28,25.17,24.69,31,0,5,11,47,0,0,0,2.0,5.0,1.0,3.0,4.7,1.1318,4.01,10.3,219.89,148.96,0.13,-0.02,-1.37,-0.04,3.2,0,1,0,0,0,8410054001158
2024-11-24,SKU-015,Arnés antitirones talla M,Paseo,Todos,13,27.99,28.07,8.87,683.0,0,0.0,20.9,24.28,22.82,20.9,22.67,24.28,23.56,18,0,6,11,47,0,1,0,8.0,3.0,5.0,3.43,4.93,1.2384,7.18,5.2,364.96,249.7,-2.58,0.08,-2.35,-2.67,5.4,1,1,0,0,0,8410054001158
2024-11-25,SKU-015,Arnés antitirones talla M,Paseo,Todos,11,27.99,28.05,8.87,683.0,0,0.0,21.14,24.43,22.84,21.14,22.8,24.43,23.63,51,0,0,11,48,0,1,0,13.0,3.0,7.0,4.86,5.2,1.23,6.91,10.5,308.51,210.97,0.24,0.15,0.02,-2.51,5.25,1,1,0,0,0,8410054001158
2024-11-26,SKU-015,Arnés antitirones talla M,Paseo,Todos,13,27.99,28.3,8.87,683.0,0,0.0,21.64,26.59,22.85,21.64,23.7,26.59,24.71,38,0,1,11,48,0,1,0,11.0,5.0,7.0,6.0,5.33,1.1942,6.65,6.3,367.87,252.61,0.5,2.16,0.01,-5.1,4.6,1,1,0,1,0,8410054001158
2024-11-27,SKU-015,Arnés antitirones talla M,Paseo,Todos,9,27.99,28.41,8.87,683.0,0,0.0,21.72,26.66,22.96,21.72,23.78,26.66,24.81,29,0,2,11,48,0,1,0,13.0,3.0,1.0,7.14,5.53,1.1947,6.69,4.1,255.69,175.89,0.07,0.07,0.11,-4.94,4.63,1,1,0,1,0,8410054001158
2024-11-28,SKU-015,Arnés antitirones talla M,Paseo,Todos,14,27.99,27.44,8.87,683.0,0,0.0,21.67,26.54,23.17,21.67,23.8,26.54,24.86,15,0,3,11,48,0,1,0,9.0,0.0,5.0,8.0,5.8,1.1529,5.77,1.9,384.15,260.02,-0.05,-0.11,0.21,-4.99,3.64,1,1,0,1,0,8410054001158
2024-11-29,SKU-015,Arnés antitirones talla M,Paseo,Todos,14,27.99,28.42,8.87,683.0,0,0.0,21.76,26.38,22.96,21.76,23.71,26.38,24.68,70,0,4,11,48,0,1,0,14.0,2.0,3.0,10.0,6.1,1.1988,6.65,7.0,397.87,273.74,0.09,-0.16,-0.21,-1.58,4.71,1,1,0,0,0,8410054001158
2024-11-30,SKU-015,Arnés antitirones talla M,Paseo,Todos,8,27.99,27.61,8.87,683.0,0,0.0,21.81,29.63,25.64,21.81,25.69,29.63,26.62,62,0,5,11,48,0,1,0,14.0,8.0,2.0,11.71,6.47,1.0745,5.8,5.3,220.86,149.93,0.05,3.25,2.68,-1.66,1.91,1,1,0,1,0,8410054001158
2024-12-01,SKU-015,Arnés antitirones talla M,Paseo,Todos,9,27.99,22.55,8.87,683.0,1,0.18,21.44,29.73,25.66,21.44,25.61,29.73,24.1,119,0,6,12,48,0,0,0,8.0,13.0,7.0,11.71,6.67,0.8805,1.11,10.2,202.94,123.14,-0.37,0.09,0.02,0.54,-3.06,0,0,1,0,0,8410054001158
2024-12-02,SKU-015,Arnés antitirones talla M,Paseo,Todos,5,27.99,28.4,8.87,683.0,0,0.0,21.49,29.86,24.55,21.49,25.3,29.86,26.47,114,0,0,12,49,0,0,0,9.0,11.0,4.0,11.14,6.73,1.1225,6.91,10.2,142.0,97.67,0.06,0.13,-1.11,0.35,3.1,0,1,0,0,0,8410054001158
2024-12-03,SKU-015,Arnés antitirones talla M,Paseo,Todos,3,27.99,28.31,8.87,683.0,0,0.0,21.32,27.29,24.65,21.32,24.42,27.29,25.96,111,0,1,12,49,0,0,0,5.0,13.0,5.0,10.29,6.77,1.1594,6.99,10.8,84.92,58.32,-0.18,-2.57,0.1,-0.33,3.89,0,1,0,0,0,8410054001158
2024-12-04,SKU-015,Arnés antitirones talla M,Paseo,Todos,1,27.99,27.77,8.87,683.0,0,0.0,21.31,27.38,24.58,21.31,24.42,27.38,25.98,110,0,2,12,49,0,0,0,3.0,9.0,4.0,8.86,6.7,1.1368,6.46,12.4,27.77,18.9,-0.01,0.09,-0.07,-0.41,3.34,0,1,0,0,0,8410054001158
2024-12-05,SKU-015,Arnés antitirones talla M,Paseo,Todos,8,27.99,28.27,8.87,683.0,0,0.0,21.23,27.43,24.49,21.23,24.39,27.43,25.96,102,0,3,12,49,0,0,0,1.0,14.0,3.0,7.71,6.6,1.1592,7.04,13.2,226.16,155.23,-0.07,0.05,-0.09,-0.44,3.88,0,1,0,0,0,8410054001158
2024-12-06,SKU-015,Arnés antitirones talla M,Paseo,Todos,7,27.99,28.09,8.87,683.0,0,0.0,21.08,27.3,24.45,21.08,24.28,27.3,25.87,95,0,4,12,49,1,0,0,8.0,14.0,2.0,6.86,6.77,1.1572,7.01,13.8,196.65,134.58,-0.15,-0.13,-0.04,-0.68,3.82,0,1,0,0,0,8410054001158
2024-12-07,SKU-015,Arnés antitirones talla M,Paseo,Todos,4,27.99,28.22,8.87,683.0,0,0.0,21.02,27.15,24.42,21.02,24.2,27.15,25.79,91,0,5,12,49,0,0,0,7.0,8.0,3.0,5.86,6.93,1.1662,7.21,15.5,112.89,77.43,-0.07,-0.15,-0.03,-0.79,4.02,0,1,0,0,0,8410054001158
2024-12-08,SKU-015,Arnés antitirones talla M,Paseo,Todos,5,27.99,21.6,8.87,683.0,1,0.24,21.12,27.02,24.29,21.12,24.14,27.02,22.94,86,0,6,12,49,0,0,0,4.0,9.0,11.0,5.29,6.97,0.8945,0.48,16.3,107.98,63.65,0.1,-0.13,-0.13,-0.32,-2.55,0,0,1,0,0,8410054001158
2024-12-09,SKU-015,Arnés antitirones talla M,Paseo,Todos,2,27.99,28.1,8.87,683.0,0,0.0,21.12,26.92,24.18,21.12,24.07,26.92,25.55,84,0,0,12,50,0,0,0,5.0,5.0,9.0,4.71,6.77,1.1675,6.98,17.8,56.2,38.47,0.0,-0.1,-0.11,-0.37,4.03,0,1,0,0,0,8410054001158
2024-12-10,SKU-015,Arnés antitirones talla M,Paseo,Todos,6,27.99,28.3,8.87,683.0,0,0.0,24.09,27.0,24.09,24.09,25.06,27.0,25.54,78,0,1,12,50,0,0,0,2.0,3.0,7.0,4.29,6.53,1.1292,4.21,18.2,169.79,116.59,2.97,0.08,-0.09,2.77,3.24,0,1,0,0,0,8410054001158
2024-12-11,SKU-015,Arnés antitirones talla M,Paseo,Todos,4,27.99,27.44,8.87,683.0,0,0.0,24.26,26.99,24.2,24.2,25.15,26.99,25.63,74,0,2,12,50,0,0,0,6.0,1.0,5.0,4.71,6.5,1.0909,3.24,15.7,109.76,74.29,0.17,-0.01,0.11,2.89,2.29,0,1,0,0,0,8410054001158
2024-12-12,SKU-015,Arnés antitirones talla M,Paseo,Todos,5,27.99,28.36,8.87,683.0,0,0.0,24.23,27.96,24.19,24.19,25.46,27.96,26.1,69,0,3,12,50,0,0,0,4.0,8.0,1.0,5.14,6.47,1.114,4.17,13.4,141.82,97.48,-0.03,0.97,-0.01,2.96,2.9,0,1,0,0,0,8410054001158
2024-12-13,SKU-015,Arnés antitirones talla M,Paseo,Todos,6,27.99,27.53,8.87,683.0,0,0.0,24.07,30.43,24.03,24.03,26.18,30.43,25.8,63,0,4,12,50,0,0,0,5.0,7.0,8.0,4.71,6.6,1.0517,3.5,13.4,165.2,112.0,-0.16,2.46,-0.16,2.95,1.35,0,1,0,0,0,8410054001158
2024-12-14,SKU-015,Arnés antitirones talla M,Paseo,Todos,4,27.99,27.65,8.87,683.0,0,0.0,24.25,30.65,28.7,24.25,27.87,30.65,28.18,59,0,5,12,50,0,0,0,6.0,4.0,6.0,4.57,6.53,0.9923,3.41,12.9,110.62,75.15,0.18,0.22,4.67,3.23,-0.21,0,1,0,0,0,8410054001158
2024-12-15,SKU-015,Arnés antitirones talla M,Paseo,Todos,2,27.99,28.2,8.87,683.0,0,0.0,24.0,30.51,28.54,24.0,27.68,30.51,28.37,57,0,6,12,50,0,0,0,4.0,5.0,14.0,4.57,6.47,1.0185,4.19,12.5,56.39,38.66,-0.24,-0.14,-0.16,2.88,0.51,0,1,0,0,0,8410054001158
2024-12-16,SKU-015,Arnés antitirones talla M,Paseo,Todos,7,27.99,28.0,8.87,683.0,0,0.0,24.1,30.33,28.29,24.1,27.57,30.33,28.15,50,0,0,12,51,0,0,0,2.0,2.0,5.0,4.14,6.07,1.0156,3.9,12.1,196.0,133.93,0.09,-0.18,-0.25,2.98,0.43,0,1,0,0,0,8410054001158
2024-12-17,SKU-015,Arnés antitirones talla M,Paseo,Todos,0,27.99,28.18,8.87,683.0,0,0.0,23.93,30.38,28.25,23.93,27.52,30.38,28.21,50,0,1,12,51,0,0,0,7.0,6.0,3.0,4.86,6.13,1.0237,4.25,10.3,0.0,0.0,-0.17,0.05,-0.04,-0.16,0.65,0,1,0,0,0,8410054001158
2024-12-18,SKU-015,Arnés antitirones talla M,Paseo,Todos,5,27.99,28.48,8.87,683.0,0,0.0,23.17,27.39,25.26,23.17,25.27,27.39,26.32,45,0,2,12,51,0,0,1,0.0,4.0,3.0,4.0,6.03,1.1267,5.3,11.2,142.38,98.04,-0.76,-2.99,-3.0,-1.03,3.2,0,1,0,0,0,8410054001158
2024-12-19,SKU-015,Arnés antitirones talla M,Paseo,Todos,5,27.99,28.18,8.87,683.0,0,0.0,23.26,27.3,25.33,23.26,25.29,27.3,26.32,40,0,3,12,51,0,0,1,5.0,5.0,5.0,4.14,6.1,1.114,4.92,9.7,140.88,96.55,0.08,-0.09,0.07,-0.93,2.88,0,1,0,0,0,8410054001158
2024-12-20,SKU-015,Arnés antitirones talla M,Paseo,Todos,14,27.99,28.16,8.87,683.0,0,0.0,23.24,28.32,25.27,23.24,25.61,28.32,26.71,26,0,4,12,51,0,0,1,5.0,6.0,3.0,4.14,6.1,1.0995,4.92,6.3,394.21,270.08,-0.02,1.02,-0.06,-0.79,2.55,0,1,0,0,0,8410054001158
2024-12-21,SKU-015,Arnés antitirones talla M,Paseo,Todos,15,27.99,28.28,8.87,683.0,0,0.0,23.17,28.29,25.23,23.17,25.56,28.29,26.75,107,0,5,12,51,0,0,1,14.0,4.0,0.0,5.29,6.47,1.1062,5.11,20.2,424.19,291.19,-0.07,-0.03,-0.05,-1.07,2.72,0,1,0,0,0,8410054001158
2024-12-22,SKU-015,Arnés antitirones talla M,Paseo,Todos,7,27.99,28.52,8.87,683.0,0,0.0,22.26,28.26,25.19,22.26,25.24,28.26,26.73,100,0,6,12,51,0,0,1,15.0,2.0,2.0,6.86,6.97,1.1302,6.26,14.6,199.65,137.59,-0.91,-0.03,-0.04,-1.75,3.29,1,1,0,0,0,8410054001158
2024-12-23,SKU-015,Arnés antitirones talla M,Paseo,Todos,6,27.99,28.28,8.87,683.0,0,0.0,22.19,28.34,25.21,22.19,25.25,28.34,26.75,94,0,0,12,52,0,0,1,7.0,7.0,8.0,7.57,7.13,1.1201,6.09,12.4,169.68,116.48,-0.07,0.07,0.02,-1.9,3.03,1,1,0,0,0,8410054001158
2024-12-24,SKU-015,Arnés antitirones talla M,Paseo,Todos,6,27.99,27.58,8.87,683.0,0,0.0,21.88,24.29,25.32,21.88,23.83,25.32,24.81,88,0,1,12,52,0,0,1,6.0,0.0,13.0,7.43,7.07,1.1575,5.7,11.8,165.48,112.28,-0.32,-4.04,0.11,-2.05,3.75,1,1,0,0,0,8410054001158
2024-12-25,SKU-015,Arnés antitirones talla M,Paseo,Todos,14,27.99,28.4,8.87,683.0,0,0.0,21.87,24.26,24.69,21.87,23.6,24.69,24.47,74,0,2,12,52,1,0,1,6.0,5.0,11.0,8.29,6.83,1.2032,6.53,8.9,397.61,273.48,-0.01,-0.04,-0.63,-1.31,4.8,1,1,0,0,0,8410054001158
2024-12-26,SKU-015,Arnés antitirones talla M,Paseo,Todos,12,27.99,27.59,8.87,683.0,0,0.0,21.93,24.27,24.82,21.93,23.67,24.82,24.55,62,0,3,12,52,0,0,1,14.0,5.0,13.0,9.57,6.93,1.1656,5.66,6.5,331.06,224.67,0.07,0.01,0.13,-1.33,3.92,1,1,0,1,0,8410054001158
2024-12-27,SKU-015,Arnés antitirones talla M,Paseo,Todos,10,27.99,27.5,8.87,683.0,0,0.0,21.9,24.41,26.08,21.9,24.13,26.08,25.24,52,0,4,12,52,0,0,1,12.0,14.0,9.0,10.57,6.9,1.14,5.61,4.9,275.05,186.38,-0.04,0.14,1.26,-1.34,3.38,1,1,0,1,0,8410054001158
2024-12-28,SKU-015,Arnés antitirones talla M,Paseo,Todos,11,27.99,27.78,8.87,683.0,0,0.0,22.87,25.72,26.24,22.87,24.94,26.24,25.98,41,0,5,12,52,0,0,1,10.0,15.0,14.0,10.0,6.93,1.1141,4.92,4.1,305.63,208.1,0.97,1.32,0.16,-0.31,2.85,0,1,0,1,0,8410054001158
2024-12-29,SKU-015,Arnés antitirones talla M,Paseo,Todos,18,27.99,28.28,8.87,683.0,0,0.0,22.88,25.82,26.21,22.88,24.98,26.21,26.02,23,0,6,12,52,0,0,1,11.0,7.0,14.0,9.43,6.83,1.1323,5.39,2.4,509.03,349.43,0.02,0.1,-0.03,0.63,3.3,0,1,0,1,0,8410054001158
2024-12-30,SKU-015,Arnés antitirones talla M,Paseo,Todos,9,27.99,27.84,8.87,683.0,0,0.0,23.66,29.16,24.7,23.66,25.84,29.16,26.27,94,0,0,12,1,0,0,1,18.0,6.0,8.0,11.0,6.97,1.0773,4.18,8.5,250.57,170.77,0.77,3.33,-1.5,1.47,2.0,0,1,0,0,0,8410054001158
2024-12-31,SKU-015,Arnés antitirones talla M,Paseo,Todos,4,27.99,27.75,8.87,683.0,0,0.0,23.59,29.02,24.23,23.59,25.61,29.02,25.98,90,0,1,12,1,0,0,1,9.0,6.0,9.0,11.43,7.0,1.0835,4.15,7.9,110.99,75.52,-0.07,-0.14,-0.48,1.72,2.14,0,1,0,0,0,8410054001158
2026-07-02,shopify-42431836684370,Tarjeta regalo 10€,Tarjetas regalo,Shopify,0,10.0,10.0,0.0,1.0,0,0.0,,,,,,,,0,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,1,0,8410054009010
2026-07-02,shopify-42431836717138,Tarjeta regalo 25€,Tarjetas regalo,Shopify,0,25.0,25.0,0.0,1.0,0,0.0,,,,,,,,0,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,1,0,8410054009025
2026-07-02,shopify-42431836749906,Tarjeta regalo 50€,Tarjetas regalo,Shopify,0,50.0,50.0,0.0,1.0,0,0.0,,,,,,,,0,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,1,0,8410054009050
2026-07-02,shopify-42431836782674,Tarjeta regalo 100€,Tarjetas regalo,Shopify,0,100.0,100.0,0.0,1.0,0,0.0,,,,,,,,0,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,1,0,8410054009100
2026-07-02,shopify-42431837110354,Snacks dentales perro — pack 28,Snacks,Shopify,0,24.95,24.95,0.0,1.0,0,0.0,,,,,,,,10,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054003015
2026-07-02,shopify-42431837143122,Snacks naturales gato — pack surtido,Snacks,Shopify,0,18.95,18.95,0.0,1.0,0,0.0,,,,,,,,10,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054003022
2026-07-02,shopify-42431837175890,Churu gato — pack degustación,Snacks,Shopify,0,9.95,9.95,0.0,1.0,0,0.0,,,,,,,,10,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054003039
2026-07-02,sku-hosted-1,Jaula parque cachorros profesional,Accesorios,Shopify,0,149.99,149.99,0.0,1.0,0,0.0,,,,,,,,20,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,200.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002179
2026-07-02,shopify-42431836586066,Natural Greatness pollo 12kg,Pienso perro,Shopify,0,58.99,58.99,0.0,1.0,0,0.0,,,,,,,,50,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,500.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002018
2026-07-02,shopify-42431836618834,Ownat Just Grain Free 14kg,Pienso perro,Shopify,0,64.99,64.99,0.0,1.0,0,0.0,,,,,,,,50,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,500.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002025
2026-07-02,shopify-42431837536338,"Acana Wild Prairie gato 4,5kg",Pienso gato,Shopify,0,49.99,49.99,0.0,1.0,0,0.0,,,,,,,,50,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,500.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002162
2026-07-02,shopify-42431837306962,Farmina N&D Grain Free 12kg,Pienso perro,Shopify,0,84.99,84.99,0.0,1.0,0,0.0,,,,,,,,50,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,500.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002148
2026-07-02,shopify-42431836651602,"Taste of the Wild 12,2kg",Pienso perro,Shopify,0,71.99,63.86,0.0,1.0,1,0.1129,,,,,,,,10,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002032
2026-07-02,shopify-42431836848210,Comida húmeda perro pollo — pack 12,Comida húmeda,Shopify,0,21.99,21.99,0.0,1.0,0,0.0,,,,,,,,10,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002056
2026-07-02,shopify-42431836880978,Comida húmeda perro buey — pack 12,Comida húmeda,Shopify,0,21.99,21.99,0.0,1.0,0,0.0,,,,,,,,10,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002063
2026-07-02,shopify-42431836913746,Comida húmeda gato salmón — pack 24,Comida húmeda,Shopify,0,26.99,26.99,0.0,1.0,0,0.0,,,,,,,,10,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002070
2026-07-02,shopify-42431836946514,Comida húmeda gato pollo — pack 24,Comida húmeda,Shopify,0,26.99,26.99,0.0,1.0,0,0.0,,,,,,,,10,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002087
2026-07-02,shopify-42431836979282,Comida húmeda gato atún — pack 24,Comida húmeda,Shopify,0,26.99,26.99,0.0,1.0,0,0.0,,,,,,,,10,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002094
2026-07-02,shopify-42431837044818,Caseta madera perro XL exterior,Accesorios,Shopify,0,289.99,289.99,0.0,1.0,0,0.0,,,,,,,,20,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,200.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002117
2026-07-02,shopify-42431836815442,Hill's Science Plan Adult 14kg,Pienso perro,Shopify,0,76.99,76.99,0.0,1.0,0,0.0,,,,,,,,50,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,500.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002049
2026-07-02,sku-untracked-1,Bolso transportín gato premium,Viaje,Shopify,0,64.99,64.99,0.0,1.0,0,0.0,,,,,,,,0,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,1,0,8410054002193
2026-07-02,shopify-42431837208658,Pienso hipoalergénico salmón 12kg,Pienso perro,Shopify,0,67.99,67.99,0.0,1.0,0,0.0,,,,,,,,50,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,500.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002131
2026-07-02,shopify-42431837405266,Advance Medium Adult 14kg,Pienso perro,Shopify,0,52.99,52.99,0.0,1.0,0,0.0,,,,,,,,100,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1000.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002155
2026-07-02,sku-managed-1,Cama ortopédica perro senior L,Descanso,Shopify,0,89.99,89.99,0.0,1.0,0,0.0,,,,,,,,100,0,3,7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1000.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,8410054002186
