fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,promocion_activa,descuento_pct,precio_decathlon,precio_trailzone,precio_outdoorpro,precio_comp_min,precio_comp_avg,precio_comp_max,precio_mercado_ref,stock_disponible,dias_sin_stock,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,dias_cobertura_stock,ingreso_estimado,margen_estimado_eur,var_precio_decathlon_1d,var_precio_trailzone_1d,var_precio_outdoorpro_1d,var_precio_comp_min_7d,diferencia_precio_avg,alerta_bajada_competidor,alerta_precio_alto,oportunidad_subida_precio,alerta_stockout_riesgo,alerta_exceso_stock
2023-02-27,SKU-014,Tienda campaña 2 personas,Camping,Shopify,6,119.99,105.84,45.0,625.0,1,0.13,108.57,132.6,114.43,108.57,118.53,132.6,111.5,45,0,0,2,9,0,0,0,7.0,6.0,8.0,4.43,4.7,0.8929,-2.73,10.2,635.04,365.04,0.12,-0.18,7.1,-6.28,-12.69,1,0,1,0,0
2023-02-28,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,119.38,45.0,625.0,0,0.0,108.14,131.68,113.88,108.14,117.9,131.68,116.63,37,0,1,2,9,0,0,0,6.0,6.0,4.0,4.43,4.63,1.0126,11.24,8.4,955.04,595.04,-0.43,-0.92,-0.55,-6.16,1.48,1,1,0,0,0
2023-03-01,SKU-014,Tienda campaña 2 personas,Camping,Shopify,6,119.99,102.02,45.0,625.0,1,0.15,107.85,132.14,114.62,107.85,118.2,132.14,111.24,108,0,2,3,9,0,0,0,8.0,2.0,2.0,4.71,4.77,0.8631,-5.83,22.9,612.12,342.12,-0.29,0.46,0.74,-7.46,-16.18,1,0,1,0,0
2023-03-02,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,121.06,45.0,625.0,0,0.0,108.01,132.13,113.89,108.01,118.01,132.13,117.48,98,0,3,3,9,0,0,0,6.0,3.0,4.0,5.29,4.9,1.0258,13.05,18.5,1210.6,760.6,0.16,-0.01,-0.73,-0.63,3.05,0,1,0,0,0
2023-03-03,SKU-014,Tienda campaña 2 personas,Camping,Shopify,4,119.99,121.04,45.0,625.0,0,0.0,104.09,132.58,120.56,104.09,119.08,132.58,120.8,94,0,4,3,9,0,0,0,10.0,5.0,3.0,6.29,5.1,1.0165,16.95,14.9,484.16,304.16,-3.92,0.45,6.67,-4.3,1.96,0,1,0,0,0
2023-03-04,SKU-014,Tienda campaña 2 personas,Camping,Shopify,4,119.99,118.05,45.0,625.0,0,0.0,104.48,122.88,120.38,104.48,115.91,122.88,119.22,90,0,5,3,9,0,0,0,4.0,2.0,7.0,6.14,5.13,1.0185,13.57,14.7,472.2,292.2,0.39,-9.7,-0.18,-2.56,2.14,0,1,0,0,0
2023-03-05,SKU-014,Tienda campaña 2 personas,Camping,Shopify,6,119.99,120.68,45.0,625.0,0,0.0,103.64,122.74,119.35,103.64,115.24,122.74,120.02,84,0,6,3,9,0,0,0,4.0,7.0,11.0,6.43,5.03,1.0472,17.04,13.1,724.08,454.08,-0.84,-0.14,-1.03,-3.69,5.44,0,1,0,0,0
2023-03-06,SKU-014,Tienda campaña 2 personas,Camping,Shopify,19,119.99,108.78,45.0,625.0,1,0.11,103.11,121.29,119.76,103.11,114.72,121.29,114.27,65,0,0,3,10,0,0,0,6.0,6.0,5.0,6.29,4.87,0.9482,5.67,10.3,2066.82,1211.82,-0.53,-1.45,0.41,-5.46,-5.94,1,0,0,0,0
2023-03-07,SKU-014,Tienda campaña 2 personas,Camping,Shopify,3,119.99,122.2,45.0,625.0,0,0.0,103.16,121.75,120.19,103.16,115.03,121.75,120.97,62,0,1,3,10,0,0,0,19.0,8.0,6.0,8.14,5.33,1.0623,19.04,7.6,366.6,231.6,0.05,0.46,0.43,-4.98,7.17,0,1,0,0,0
2023-03-08,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,118.25,45.0,625.0,0,0.0,103.19,122.47,119.91,103.19,115.19,122.47,119.08,54,0,2,3,10,0,0,0,3.0,6.0,5.0,7.43,5.23,1.0266,15.06,7.3,946.0,586.0,0.03,0.72,-0.28,-4.66,3.06,0,1,0,0,0
2023-03-09,SKU-014,Tienda campaña 2 personas,Camping,Shopify,3,119.99,119.51,45.0,625.0,0,0.0,103.73,120.3,119.44,103.73,114.49,120.3,119.48,51,0,3,3,10,0,0,0,8.0,10.0,3.0,7.71,5.33,1.0438,15.78,6.6,358.53,223.53,0.54,-2.17,-0.47,-4.28,5.02,0,1,0,1,0
2023-03-10,SKU-014,Tienda campaña 2 personas,Camping,Shopify,7,119.99,121.18,45.0,625.0,0,0.0,103.7,119.24,128.35,103.7,117.1,128.35,120.21,44,0,4,3,10,0,0,0,3.0,4.0,2.0,6.71,5.33,1.0348,17.48,6.6,848.26,533.26,-0.03,-1.06,8.91,-0.39,4.08,0,1,0,1,0
2023-03-11,SKU-014,Tienda campaña 2 personas,Camping,Shopify,5,119.99,121.01,45.0,625.0,0,0.0,102.91,119.2,128.65,102.91,116.92,128.65,120.1,39,0,5,3,10,0,0,0,7.0,4.0,3.0,7.14,5.5,1.035,18.1,5.5,605.05,380.05,-0.79,-0.04,0.3,-1.57,4.09,0,1,0,1,0
2023-03-12,SKU-014,Tienda campaña 2 personas,Camping,Shopify,5,119.99,119.77,45.0,625.0,0,0.0,102.05,118.1,128.82,102.05,116.32,128.82,118.94,34,0,6,3,10,0,0,0,5.0,6.0,4.0,7.29,5.57,1.0297,17.72,4.7,598.85,373.85,-0.86,-1.1,0.17,-1.59,3.45,0,1,0,1,0
2023-03-13,SKU-014,Tienda campaña 2 personas,Camping,Shopify,2,119.99,117.99,45.0,625.0,0,0.0,101.83,118.89,128.83,101.83,116.52,128.83,118.44,32,0,0,3,11,0,0,0,5.0,19.0,3.0,7.14,5.6,1.0126,16.16,4.5,235.98,145.98,-0.22,0.79,0.01,-1.28,1.47,0,1,0,1,0
2023-03-14,SKU-014,Tienda campaña 2 personas,Camping,Shopify,4,119.99,122.33,45.0,625.0,0,0.0,102.43,135.07,128.99,102.43,122.16,135.07,125.66,28,0,1,3,11,0,0,0,2.0,3.0,9.0,4.71,5.57,1.0014,19.9,5.9,489.32,309.32,0.6,16.18,0.16,-0.73,0.17,0,1,0,0,0
2023-03-15,SKU-014,Tienda campaña 2 personas,Camping,Shopify,9,119.99,120.91,45.0,625.0,0,0.0,105.66,133.36,123.13,105.66,120.72,133.36,122.02,19,0,2,3,11,0,0,0,4.0,8.0,3.0,4.86,5.4,1.0016,15.25,3.9,1088.19,683.19,3.23,-1.71,-5.86,2.47,0.19,0,1,0,0,0
2023-03-16,SKU-014,Tienda campaña 2 personas,Camping,Shopify,5,119.99,119.73,45.0,625.0,0,0.0,105.83,133.65,122.02,105.83,120.5,133.65,120.88,70,0,3,3,11,0,0,0,9.0,3.0,7.0,5.0,5.6,0.9936,13.9,14.0,598.65,373.65,0.17,0.29,-1.11,2.1,-0.77,0,1,0,0,0
2023-03-17,SKU-014,Tienda campaña 2 personas,Camping,Shopify,1,119.99,119.11,45.0,625.0,0,0.0,105.3,133.72,121.2,105.3,120.07,133.72,120.16,69,0,4,3,11,0,0,0,5.0,7.0,3.0,5.29,5.53,992.0,13.81,13.0,119.11,74.11,-0.53,0.07,-0.82,1.6,-0.96,0,1,0,0,0
2023-03-18,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,121.25,45.0,625.0,0,0.0,105.47,134.87,122.08,105.47,120.81,134.87,121.66,59,0,5,3,11,0,0,0,1.0,5.0,4.0,4.43,5.47,1.0036,15.78,13.3,1212.5,762.5,0.17,1.15,0.88,2.56,0.44,0,1,0,0,0
2023-03-19,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,120.96,45.0,625.0,0,0.0,105.37,135.31,121.18,105.37,120.62,135.31,121.07,51,0,6,3,11,0,0,0,10.0,5.0,6.0,5.14,5.67,1.0028,15.59,9.9,967.68,607.68,-0.1,0.44,-0.9,3.32,0.34,0,1,0,0,0
2023-03-20,SKU-014,Tienda campaña 2 personas,Camping,Shopify,5,119.99,120.97,45.0,625.0,0,0.0,104.6,135.11,120.79,104.6,120.17,135.11,120.88,46,0,0,3,12,0,0,0,8.0,2.0,5.0,5.57,5.73,1.0067,16.37,8.3,604.85,379.85,-0.77,-0.2,-0.39,2.77,0.8,0,1,0,0,0
2023-03-21,SKU-014,Tienda campaña 2 personas,Camping,Shopify,5,119.99,105.51,45.0,625.0,1,0.11,104.13,134.13,120.55,104.13,119.6,134.13,113.03,41,0,1,3,12,0,0,0,5.0,4.0,3.0,6.0,5.73,0.8822,1.38,6.8,527.55,302.55,-0.47,-0.98,-0.24,1.7,-14.09,0,0,1,1,0
2023-03-22,SKU-014,Tienda campaña 2 personas,Camping,Shopify,3,119.99,119.39,45.0,625.0,0,0.0,103.92,134.07,115.93,103.92,117.97,134.07,117.66,38,0,2,3,12,0,0,0,5.0,9.0,6.0,6.14,5.8,1.012,15.47,6.2,358.17,223.17,-0.21,-0.06,-4.62,-1.74,1.42,0,1,0,1,0
2023-03-23,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,118.18,45.0,625.0,0,0.0,105.87,133.74,115.21,105.87,118.27,133.74,116.7,30,0,3,3,12,0,0,0,3.0,5.0,6.0,5.29,5.7,0.9992,12.31,5.7,945.44,585.44,1.95,-0.33,-0.72,0.04,-0.09,0,1,0,0,0
2023-03-24,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,120.5,45.0,625.0,0,0.0,105.85,135.78,115.75,105.85,119.13,135.78,118.12,20,0,4,3,12,0,0,0,8.0,1.0,2.0,5.71,5.77,1.0115,14.65,3.5,1205.0,755.0,-0.02,2.04,0.54,0.55,1.37,0,1,0,0,0
2023-03-25,SKU-014,Tienda campaña 2 personas,Camping,Shopify,11,119.99,119.32,45.0,625.0,0,0.0,105.52,136.16,114.64,105.52,118.77,136.16,116.98,51,0,5,3,12,0,0,0,10.0,10.0,3.0,7.0,6.03,1.0046,13.8,7.3,1312.52,817.52,-0.33,0.38,-1.11,0.05,0.55,0,1,0,0,0
2023-03-26,SKU-014,Tienda campaña 2 personas,Camping,Shopify,14,119.99,91.08,45.0,625.0,1,0.25,106.04,134.95,113.5,106.04,118.16,134.95,109.77,37,0,6,3,12,0,0,0,11.0,8.0,5.0,7.14,6.3,0.7708,-14.96,5.2,1275.12,645.12,0.52,-1.21,-1.14,0.67,-27.08,0,0,1,1,0
2023-03-27,SKU-014,Tienda campaña 2 personas,Camping,Shopify,9,119.99,96.9,45.0,625.0,1,0.18,105.41,135.64,113.2,105.41,118.08,135.64,109.3,28,0,0,3,13,0,0,0,14.0,5.0,2.0,8.0,6.6,0.8206,-8.51,3.5,872.1,467.1,-0.63,0.69,-0.3,0.81,-21.18,0,0,1,1,0
2023-03-28,SKU-014,Tienda campaña 2 personas,Camping,Shopify,4,119.99,117.74,45.0,625.0,0,0.0,113.2,135.16,114.56,113.2,120.97,135.16,116.15,24,0,1,3,13,0,0,0,9.0,5.0,7.0,8.57,6.83,0.9733,4.54,2.8,470.96,290.96,7.79,-0.48,1.36,9.07,-3.23,0,0,0,1,0
2023-03-29,SKU-014,Tienda campaña 2 personas,Camping,Shopify,5,119.99,121.29,45.0,625.0,0,0.0,113.97,134.9,115.18,113.97,121.35,134.9,118.24,19,0,2,3,13,0,0,0,4.0,3.0,6.0,8.43,6.73,0.9995,7.32,2.3,606.45,381.45,0.77,-0.26,0.62,10.05,-0.06,0,0,0,1,0
2023-03-30,SKU-014,Tienda campaña 2 personas,Camping,Shopify,4,119.99,118.27,45.0,625.0,0,0.0,113.61,136.0,114.6,113.61,121.4,136.0,116.44,15,0,3,3,13,0,0,0,5.0,8.0,8.0,8.71,6.7,0.9742,4.66,1.7,473.08,293.08,-0.36,1.1,-0.58,7.74,-3.13,0,0,0,1,0
2023-03-31,SKU-014,Tienda campaña 2 personas,Camping,Shopify,5,119.99,119.01,45.0,625.0,0,0.0,113.8,129.11,114.12,113.8,119.01,129.11,116.56,56,0,4,3,13,0,0,0,4.0,10.0,6.0,8.14,6.57,1.0,5.21,6.9,595.05,370.05,0.19,-6.89,-0.48,7.95,0.0,0,0,0,1,0
2023-04-01,SKU-014,Tienda campaña 2 personas,Camping,Shopify,12,119.99,121.9,45.0,625.0,0,0.0,113.97,129.79,115.0,113.97,119.59,129.79,118.45,122,0,5,4,13,0,0,0,5.0,11.0,10.0,7.43,6.53,1.0193,7.93,16.4,1462.8,922.8,0.17,0.68,0.88,8.45,2.31,0,0,0,0,0
2023-04-02,SKU-014,Tienda campaña 2 personas,Camping,Shopify,11,119.99,121.83,45.0,625.0,0,0.0,106.99,129.78,115.4,106.99,117.39,129.78,118.62,111,0,6,4,13,0,0,0,12.0,14.0,4.0,7.57,6.6,1.0378,14.84,14.7,1340.13,845.13,-6.98,-0.01,0.4,0.95,4.44,0,1,0,0,0
2023-04-03,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,119.85,45.0,625.0,0,0.0,105.68,129.24,122.39,105.68,119.1,129.24,121.12,103,0,0,4,14,0,0,0,11.0,9.0,4.0,7.14,6.83,1.0063,14.17,14.4,958.8,598.8,-1.31,-0.54,6.99,0.27,0.75,0,1,0,0,0
2023-04-04,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,119.35,45.0,625.0,0,0.0,105.27,129.82,122.68,105.27,119.26,129.82,121.02,95,0,1,4,14,0,0,0,8.0,4.0,6.0,7.0,6.97,1.0008,14.08,13.6,954.8,594.8,-0.41,0.58,0.29,-7.93,0.09,1,1,0,0,0
2023-04-05,SKU-014,Tienda campaña 2 personas,Camping,Shopify,14,119.99,118.54,45.0,625.0,0,0.0,104.37,129.27,123.15,104.37,118.93,129.27,120.84,81,0,2,4,14,0,0,0,8.0,5.0,19.0,7.57,7.03,0.9967,14.17,10.7,1659.56,1029.56,-0.9,-0.55,0.47,-9.6,-0.39,1,1,0,0,0
2023-04-06,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,118.32,45.0,625.0,0,0.0,116.19,129.63,123.56,116.19,123.13,129.63,120.94,71,0,3,4,14,1,0,0,14.0,4.0,3.0,8.86,6.87,0.9609,2.13,8.0,1183.2,733.2,11.82,0.36,0.41,2.58,-4.81,0,0,0,0,0
2023-04-07,SKU-014,Tienda campaña 2 personas,Camping,Shopify,13,119.99,122.16,45.0,625.0,0,0.0,115.78,112.45,122.94,112.45,117.06,122.94,118.97,58,0,4,4,14,1,0,0,10.0,5.0,8.0,9.71,7.1,1.0436,9.71,6.0,1588.08,1003.08,-0.41,-17.18,-0.62,-1.35,5.1,0,0,0,1,0
2023-04-08,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,118.92,45.0,625.0,0,0.0,115.22,111.74,122.58,111.74,116.51,122.58,117.07,48,0,5,4,14,0,0,0,13.0,12.0,3.0,10.86,7.27,1.0207,7.18,4.4,1189.2,739.2,-0.56,-0.71,-0.36,-2.23,2.41,0,0,0,1,0
2023-04-09,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,121.96,45.0,625.0,0,0.0,115.58,110.89,121.71,110.89,116.06,121.71,118.64,38,0,6,4,14,0,0,0,10.0,11.0,7.0,10.57,7.5,1.0508,11.07,3.6,1219.6,769.6,0.36,-0.85,-0.87,3.9,5.9,0,0,0,1,0
2023-04-10,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,118.75,45.0,625.0,0,0.0,116.21,111.36,122.09,111.36,116.55,122.09,117.48,30,0,0,4,15,0,0,0,10.0,8.0,5.0,10.43,7.6,1.0189,7.39,2.9,950.0,590.0,0.63,0.47,0.38,5.68,2.2,0,0,0,1,0
2023-04-11,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,119.88,45.0,625.0,0,0.0,116.68,111.0,120.55,111.0,116.08,120.55,118.28,20,0,1,4,15,0,0,0,8.0,8.0,5.0,10.43,7.7,1.0327,8.88,1.9,1198.8,748.8,0.47,-0.36,-1.54,5.73,3.8,0,0,0,1,0
2023-04-12,SKU-014,Tienda campaña 2 personas,Camping,Shopify,12,119.99,121.98,45.0,625.0,0,0.0,116.54,110.18,120.22,110.18,115.65,120.22,118.38,75,0,2,4,15,0,0,0,10.0,14.0,2.0,10.71,7.87,1.0547,11.8,7.0,1463.76,923.76,-0.14,-0.82,-0.33,5.81,6.33,0,1,0,0,0
2023-04-13,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,120.5,45.0,625.0,0,0.0,117.34,109.32,119.99,109.32,115.55,119.99,118.66,67,0,3,4,15,0,0,0,12.0,10.0,4.0,10.43,8.2,1.0428,11.18,6.4,964.0,604.0,0.8,-0.86,-0.23,-6.87,4.95,1,1,0,1,0
2023-04-14,SKU-014,Tienda campaña 2 personas,Camping,Shopify,7,119.99,118.87,45.0,625.0,0,0.0,118.28,110.26,120.0,110.26,116.18,120.0,118.58,60,0,4,4,15,0,0,0,8.0,13.0,9.0,10.14,8.33,1.0232,8.61,5.9,832.09,517.09,0.94,0.94,0.01,-2.19,2.69,0,0,0,1,0
2023-04-15,SKU-014,Tienda campaña 2 personas,Camping,Shopify,17,119.99,101.07,45.0,625.0,1,0.15,111.81,110.7,115.5,110.7,112.67,115.5,111.26,43,0,5,4,15,0,0,0,7.0,10.0,5.0,9.29,8.27,897.0,-9.63,4.6,1718.19,953.19,-6.47,0.44,-4.5,-1.04,-11.6,0,0,1,1,0
2023-04-16,SKU-014,Tienda campaña 2 personas,Camping,Shopify,13,119.99,120.61,45.0,625.0,0,0.0,112.36,122.08,115.12,112.36,116.52,122.08,117.86,30,0,6,4,15,0,0,0,17.0,10.0,1.0,10.29,8.67,1.0351,8.25,2.9,1567.93,982.93,0.55,11.38,-0.38,1.47,4.09,0,0,0,1,0
2023-04-17,SKU-014,Tienda campaña 2 personas,Camping,Shopify,11,119.99,107.61,45.0,625.0,1,0.11,112.95,121.38,114.69,112.95,116.34,121.38,113.82,19,0,0,4,16,0,0,0,13.0,8.0,10.0,10.71,9.07,925.0,-5.34,1.8,1183.71,688.71,0.59,-0.7,-0.43,1.59,-8.73,0,0,0,1,0
2023-04-18,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,122.11,45.0,625.0,0,0.0,111.52,121.82,114.68,111.52,116.01,121.82,118.25,71,0,1,4,16,0,0,0,11.0,10.0,8.0,11.14,9.1,1.0526,10.59,6.4,1221.1,771.1,-1.43,0.44,-0.01,0.52,6.1,0,0,0,1,0
2023-04-19,SKU-014,Tienda campaña 2 personas,Camping,Shopify,3,119.99,121.54,45.0,625.0,0,0.0,111.49,121.65,115.03,111.49,116.06,121.65,118.28,68,0,2,4,16,0,0,0,10.0,12.0,5.0,11.14,9.17,1.0472,10.05,6.1,364.62,229.62,-0.03,-0.17,0.35,1.31,5.48,0,0,0,1,0
2023-04-20,SKU-014,Tienda campaña 2 personas,Camping,Shopify,7,119.99,106.28,45.0,625.0,1,0.11,111.48,121.38,113.94,111.48,115.6,121.38,112.71,61,0,3,4,16,0,0,0,3.0,8.0,5.0,9.86,9.1,0.9194,-5.2,6.2,743.96,428.96,-0.01,-0.27,-1.09,2.16,-9.32,0,0,1,1,0
2023-04-21,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,117.67,45.0,625.0,0,0.0,110.82,121.11,113.81,110.82,115.25,121.11,115.74,53,0,4,4,16,0,0,0,7.0,7.0,3.0,9.71,9.17,1.021,6.85,5.5,941.36,581.36,-0.66,-0.27,-0.13,0.56,2.42,0,0,0,1,0
2023-04-22,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,118.61,45.0,625.0,0,0.0,110.86,120.58,114.22,110.86,115.22,120.58,116.42,43,0,5,4,16,0,0,0,8.0,17.0,8.0,9.86,9.33,1.0294,7.75,4.4,1186.1,736.1,0.04,-0.53,0.41,0.16,3.39,0,0,0,1,0
2023-04-23,SKU-014,Tienda campaña 2 personas,Camping,Shopify,14,119.99,122.3,45.0,625.0,0,0.0,110.97,120.06,113.66,110.97,114.9,120.06,116.86,29,0,6,4,16,0,0,0,10.0,13.0,10.0,8.86,9.4,1.0644,11.33,3.3,1712.2,1082.2,0.11,-0.52,-0.56,-1.39,7.4,0,1,0,0,0
2023-04-24,SKU-014,Tienda campaña 2 personas,Camping,Shopify,11,119.99,108.18,45.0,625.0,1,0.11,111.09,121.93,113.95,111.09,115.66,121.93,112.52,18,0,0,4,17,0,0,0,14.0,11.0,11.0,9.0,9.53,0.9353,-2.91,2.0,1189.98,694.98,0.12,1.87,0.29,-1.86,-7.48,0,0,0,0,0
2023-04-25,SKU-014,Tienda campaña 2 personas,Camping,Shopify,11,119.99,119.19,45.0,625.0,0,0.0,112.24,121.44,114.49,112.24,116.06,121.44,116.84,93,0,1,4,17,0,0,0,11.0,10.0,14.0,9.0,9.53,1.027,6.95,10.3,1311.09,816.09,1.15,-0.49,0.54,0.72,3.13,0,0,0,0,0
2023-04-26,SKU-014,Tienda campaña 2 personas,Camping,Shopify,11,119.99,120.33,45.0,625.0,0,0.0,113.22,120.89,114.99,113.22,116.37,120.89,117.66,82,0,2,4,17,0,0,0,11.0,3.0,9.0,9.14,9.43,1.034,7.11,9.0,1323.63,828.63,0.98,-0.55,0.5,1.73,3.96,0,0,0,0,0
2023-04-27,SKU-014,Tienda campaña 2 personas,Camping,Shopify,8,119.99,117.89,45.0,625.0,0,0.0,114.38,121.62,114.33,114.33,116.78,121.62,116.14,74,0,3,4,17,0,0,0,11.0,7.0,4.0,10.29,9.5,1.0095,3.56,7.2,943.12,583.12,1.16,0.73,-0.66,2.85,1.11,0,0,0,0,0
2023-04-28,SKU-014,Tienda campaña 2 personas,Camping,Shopify,14,119.99,120.8,45.0,625.0,0,0.0,113.73,121.24,115.76,113.73,116.91,121.24,118.28,60,0,4,4,17,0,0,0,8.0,8.0,5.0,10.43,9.63,1.0333,7.07,5.8,1691.2,1061.2,-0.65,-0.38,1.43,2.91,3.89,0,0,0,1,0
2023-04-29,SKU-014,Tienda campaña 2 personas,Camping,Shopify,12,119.99,121.08,45.0,625.0,0,0.0,113.57,121.0,115.54,113.57,116.7,121.0,118.27,48,0,5,4,17,0,0,0,14.0,10.0,4.0,11.29,9.93,1.0375,7.51,4.3,1452.96,912.96,-0.16,-0.24,-0.22,2.71,4.38,0,0,0,1,0
2023-04-30,SKU-014,Tienda campaña 2 personas,Camping,Shopify,12,119.99,119.21,45.0,625.0,0,0.0,113.35,121.41,115.48,113.35,116.75,121.41,117.34,36,0,6,4,17,0,0,0,12.0,14.0,5.0,11.57,10.2,1.0211,5.86,3.1,1430.52,890.52,-0.22,0.41,-0.06,2.38,2.46,0,0,0,1,0
2023-05-01,SKU-014,Tienda campaña 2 personas,Camping,Shopify,10,119.99,118.36,45.0,625.0,0,0.0,114.18,121.42,114.43,114.18,116.68,121.42,116.4,116,0,0,5,18,1,0,0,12.0,11.0,12.0,11.29,10.43,1.0144,4.18,10.3,1183.6,733.6,0.83,0.01,-1.05,3.09,1.68,0,0,0,0,0
2023-05-02,SKU-014,Tienda campaña 2 personas,Camping,Shopify,16,119.99,104.48,45.0,625.0,1,0.12,114.6,121.44,122.34,114.6,119.46,122.34,118.02,100,0,1,5,18,0,0,0,10.0,11.0,11.0,11.14,10.37,0.8746,-10.12,9.0,1671.68,951.68,0.42,0.02,7.91,2.36,-14.98,0,0,1,0,0
2023-05-03,SKU-014,Tienda campaña 2 personas,Camping,Shopify,4,119.99,118.27,45.0,625.0,0,0.0,115.28,120.93,123.31,115.28,119.84,123.31,119.6,96,0,2,5,18,0,0,0,16.0,11.0,8.0,11.86,10.53,0.9869,2.99,8.1,473.08,293.08,0.68,-0.51,0.97,2.06,-1.57,0,0,0,0,0
2023-05-04,SKU-014,Tienda campaña 2 personas,Camping,Shopify,9,119.99,119.17,45.0,625.0,0,0.0,115.14,121.51,123.37,115.14,120.01,123.37,120.34,87,0,3,5,18,0,0,0,4.0,8.0,8.0,10.86,10.4,993.0,4.03,8.0,1072.53,667.53,-0.14,0.58,0.06,0.81,-0.84,0,0,0,0,0
2023-05-05,SKU-014,Tienda campaña 2 personas,Camping,Shopify,18,119.99,104.58,45.0,625.0,1,0.13,106.4,121.87,123.62,106.4,117.3,123.62,114.14,69,0,4,5,18,0,0,0,9.0,14.0,14.0,11.0,10.43,0.8916,-1.82,6.3,1882.44,1072.44,-8.74,0.36,0.25,-7.33,-12.72,1,0,1,1,0
2023-05-06,SKU-014,Tienda campaña 2 personas,Camping,Shopify,15,119.99,118.68,45.0,625.0,0,0.0,105.4,121.38,122.54,105.4,116.44,122.54,120.03,54,0,5,5,18,0,0,0,18.0,12.0,10.0,11.57,10.57,1.0192,13.28,4.7,1780.2,1105.2,-1.0,-0.49,-1.08,-8.17,2.24,1,1,0,1,0
2023-05-07,SKU-014,Tienda campaña 2 personas,Camping,Shopify,9,119.99,121.67,45.0,625.0,0,0.0,105.97,121.42,123.14,105.97,116.84,123.14,121.54,45,0,6,5,18,0,0,0,15.0,12.0,13.0,12.0,10.73,1.0413,15.7,3.8,1095.03,690.03,0.57,0.04,0.6,-7.38,4.83,1,1,0,1,0
2023-05-08,SKU-014,Tienda campaña 2 personas,Camping,Shopify,9,119.99,119.78,45.0,625.0,0,0.0,104.5,121.92,123.39,104.5,116.6,123.39,120.85,36,0,0,5,19,0,0,0,9.0,10.0,10.0,11.57,10.6,1.0273,15.28,3.1,1078.02,673.02,-1.47,0.5,0.25,-9.68,3.18,1,1,0,1,0
2023-05-09,SKU-014,Tienda campaña 2 personas,Camping,Shopify,6,119.99,122.23,45.0,625.0,0,0.0,104.54,113.7,123.18,104.54,113.81,123.18,117.96,30,0,1,5,19,0,0,0,9.0,16.0,10.0,11.43,10.57,1.074,17.69,2.6,733.38,463.38,0.04,-8.22,-0.21,-10.06,8.42,1,1,0,1,0
2023-05-10,SKU-014,Tienda campaña 2 personas,Camping,Shopify,9,119.99,119.61,45.0,625.0,0,0.0,104.93,126.55,123.44,104.93,118.31,126.55,121.52,21,0,2,5,19,0,0,0,6.0,4.0,8.0,10.0,10.43,1.011,14.68,2.1,1076.49,671.49,0.39,12.85,0.26,-10.35,1.3,1,1,0,0,0
2023-05-11,SKU-014,Tienda campaña 2 personas,Camping,Shopify,9,119.99,118.15,45.0,625.0,0,0.0,104.38,127.81,123.81,104.38,118.67,127.81,120.98,72,0,3,5,19,0,0,0,9.0,9.0,10.0,10.71,10.47,0.9956,13.77,6.7,1063.35,658.35,-0.55,1.26,0.37,-10.76,-0.52,1,1,0,1,0
2023-05-12,SKU-014,Tienda campaña 2 personas,Camping,Shopify,11,119.99,121.98,45.0,625.0,0,0.0,121.94,127.9,112.1,112.1,120.65,127.9,121.96,61,0,4,5,19,0,0,0,9.0,18.0,12.0,10.71,10.43,1.011,9.88,5.7,1341.78,846.78,17.56,0.09,-11.71,5.7,1.33,0,0,0,1,0
2023-05-13,SKU-014,Tienda campaña 2 personas,Camping,Shopify,6,119.99,119.6,45.0,625.0,0,0.0,122.69,128.63,112.18,112.18,121.17,128.63,121.14,55,0,5,5,19,0,0,0,11.0,15.0,8.0,9.71,10.4,987.0,7.42,5.7,717.6,447.6,0.75,0.73,0.08,6.78,-1.57,0,0,0,0,0
